age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
23.0, Private,57395.863, 10th,6.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,20.0, United-States, <=50K
23.0, Self-emp-inc,50531.39, Assoc-acdm,12.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Germany, <=50K
19.0, Self-emp-inc,159325.45, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,36.533028, United-States, <=50K
22.0, Private,167194.86, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0.0,0.0,15.0, South, <=50K
19.0, Self-emp-not-inc,167446.81, 11th,7.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,15.0, United-States, <=50K
24.0, Private,190594.97, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K
29.0, Private,182818.39, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
42.0, Private,203867.11, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,38.0, United-States, <=50K
17.0, Private,177807.34, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,12.0, United-States, <=50K
23.0, Self-emp-not-inc,54736.516, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
20.0, Self-emp-inc,184915.02, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,1587.6312,30.0, United-States, <=50K
25.0, Federal-gov,209040.83, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, Greece, <=50K
18.0, Local-gov,71600.84, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,10.610417, United-States, <=50K
36.0, Local-gov,130764.734, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
20.0, Private,28273.531, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,16.842018, United-States, <=50K
35.0, Federal-gov,40130.945, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K
17.0, Private,102803.97, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,4.1234136, United-States, <=50K
23.0, Private,55554.23, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Self-emp-inc,151465.95, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,30.0, United-States, <=50K
25.217266, State-gov,198223.27, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,38.0, United-States, <=50K
23.0, Private,22601.697, Bachelors,13.0, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0.0,0.0,5.155826, United-States, <=50K
24.0, Private,183156.62, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, Dominican-Republic, <=50K
24.0, Private,249622.03, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
17.0, Private,35909.676, 11th,7.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,20.095196, United-States, <=50K
23.0, Private,124934.22, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,45.0, United-States, <=50K
32.0, Private,52212.54, Assoc-acdm,12.0, Divorced, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,3103.0,0.0,40.0, United-States, <=50K
18.0, Private,372482.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
18.00136, Local-gov,167052.88, HS-grad,9.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,245912.7, Bachelors,13.0, Never-married, Exec-managerial, Other-relative, Black, Male,14110.015,0.0,30.0, United-States, >50K
26.0, Private,172605.45, 12th,8.378581, Divorced, Handlers-cleaners, Unmarried, Other, Female,0.0,0.0,30.0, Dominican-Republic, <=50K
19.0, Private,344618.88, Assoc-acdm,12.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
55.0, Self-emp-not-inc,24409.096, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, Japan, >50K
24.0, Private,28172.883, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,34.26505, United-States, <=50K
25.0, Private,180810.81, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,25.33156, ?, <=50K
17.0, ?,109826.77, Some-college,10.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,1.0006118, United-States, <=50K
20.0, Private,117706.5, Prof-school,15.0, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,20.0, India, <=50K
26.0, Private,208950.44, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,10.0, United-States, <=50K
24.0, Private,259561.17, Bachelors,13.0, Never-married, Prof-specialty, Unmarried, Black, Female,0.0,1977.0,40.0, United-States, <=50K
30.0, Private,99129.32, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
51.92273, ?,137580.81, Some-college,10.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,10.366465, United-States, <=50K
19.0, ?,40731.504, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
20.0, Self-emp-not-inc,44463.086, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,10.0, United-States, <=50K
17.0, ?,143445.52, Some-college,10.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,1.1981643, United-States, <=50K
62.0, Private,168477.1, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
28.0, Private,35546.35, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,45.0, United-States, >50K
32.0, Self-emp-not-inc,154364.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
34.0, Self-emp-inc,114466.94, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,70.0, Columbia, <=50K
33.0, Private,121144.57, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, Haiti, <=50K
20.0, Private,100536.51, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
42.0, Private,58330.426, Bachelors,13.0, Separated, Other-service, Not-in-family, White, Female,7013.147,0.0,40.0, United-States, <=50K
30.0, Private,196428.86, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
20.0, Private,666422.9, 5th-6th,3.0, Separated, Other-service, Not-in-family, White, Male,0.0,0.0,38.0, Mexico, <=50K
29.0, Private,305789.03, Bachelors,13.0, Married-civ-spouse, Protective-serv, Wife, White, Female,0.0,0.0,1.0212785, Mexico, <=50K
19.0, ?,552537.9, Bachelors,13.0, Never-married, ?, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
22.0, Private,246055.56, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, ?,77939.69, HS-grad,9.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,35.0, Thailand, <=50K
19.0, Private,176839.25, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
17.0, Private,122243.56, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
20.0, Private,98269.37, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,8.640357, United-States, <=50K
28.0, Local-gov,234625.22, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, State-gov,175601.83, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,1609.1982,40.0, United-States, <=50K
40.0, Private,187498.02, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
20.0, Self-emp-not-inc,33010.332, Assoc-acdm,12.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,30.0, United-States, <=50K
18.0, Private,27810.596, 10th,6.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,157475.28, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
23.426762, Private,192279.08, Bachelors,13.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,4.8935294, United-States, <=50K
31.97569, Private,160573.94, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,34.923153, United-States, <=50K
26.0, Private,223178.31, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
19.0, Private,53404.18, 11th,7.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,30.0, Puerto-Rico, <=50K
20.0, Local-gov,57350.156, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,196195.73, Some-college,10.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,12.0, United-States, <=50K
19.194777, Private,55533.453, 10th,6.0, Never-married, Sales, Other-relative, White, Female,0.0,0.0,35.0, United-States, <=50K
34.0, Private,326759.0, HS-grad,9.0, Separated, Adm-clerical, Unmarried, Black, Female,0.0,0.0,32.0, United-States, <=50K
28.0, Private,84429.73, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,37830.77, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,15.0, United-States, <=50K
19.0, Private,231371.25, 11th,7.0, Widowed, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,35.0, United-States, <=50K
17.0, Private,284771.88, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
44.0, ?,120599.945, 5th-6th,3.0, Married-civ-spouse, ?, Other-relative, White, Male,0.0,0.0,24.0, United-States, <=50K
29.0, Private,196840.9, Masters,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Female,0.0,0.0,2.9744103, Germany, <=50K
17.0, Private,142331.64, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,12.0, United-States, <=50K
24.0, Private,128577.3, Bachelors,13.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,2001.563,40.0, United-States, <=50K
21.0, Private,198640.56, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, Dominican-Republic, <=50K
36.0, Private,185475.02, 10th,6.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,38.95683, Canada, <=50K
28.0, Private,154863.7, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
17.0, Private,147011.77, 11th,7.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,8.152735, United-States, <=50K
23.0, Local-gov,253892.88, Assoc-acdm,12.0, Separated, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Local-gov,447973.4, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
31.0, Private,208311.52, 5th-6th,3.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, Laos, <=50K
22.0, Private,425920.88, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
27.0, Local-gov,297722.12, Some-college,10.0, Divorced, Protective-serv, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Self-emp-not-inc,181047.92, Bachelors,13.0, Never-married, Other-service, Own-child, White, Female,5178.0,0.0,12.0, United-States, >50K
24.0, Self-emp-inc,113619.5, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, Dominican-Republic, <=50K
27.0, ?,215802.27, HS-grad,9.0, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K
18.0, State-gov,29005.19, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,1.5430092, United-States, <=50K
34.0, Private,73492.34, Masters,14.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines, <=50K
17.0, Private,289923.03, 11th,7.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,7.337073, United-States, <=50K
28.0, Private,223211.27, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,37.332954, United-States, <=50K
18.0, Private,198738.48, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,3.768169, United-States, <=50K
25.0, Self-emp-not-inc,197360.45, 11th,7.0, Married-civ-spouse, Adm-clerical, Husband, White, Female,0.0,0.0,15.239716, United-States, <=50K
18.0, Private,447373.03, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,7.0248322, United-States, <=50K
25.0, ?,274928.47, Assoc-acdm,11.0, Married-civ-spouse, ?, Husband, White, Male,4735.874,0.0,40.0, United-States, >50K
42.0, Self-emp-inc,230698.95, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,2388.1138,40.0, United-States, >50K
19.0, Private,174983.92, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,5.8555956, United-States, <=50K
29.0, Private,390395.16, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,27.511673, United-States, <=50K
21.0, Private,178019.44, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,12.905403, Mexico, <=50K
17.0, Private,230363.27, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,24.0, United-States, <=50K
26.0, Private,124689.24, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,180088.69, Masters,14.0, Never-married, Prof-specialty, Not-in-family, Other, Male,0.0,0.0,35.0, El-Salvador, <=50K
31.0, Private,68972.48, HS-grad,9.0, Separated, Farming-fishing, Own-child, White, Female,0.0,0.0,10.0, United-States, <=50K
19.0, Private,107666.56, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,6.443778, United-States, <=50K
31.0, Private,181059.02, Masters,14.0, Separated, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,553009.4, 1st-4th,2.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,20.0, Cuba, <=50K
31.0, Private,111499.586, Preschool,1.0, Separated, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,1139767.9, 9th,5.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,948.6372,24.0, Mexico, <=50K
23.0, Private,51942.97, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,32.0, United-States, <=50K
19.0, ?,211162.16, HS-grad,9.0, Never-married, ?, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
22.660213, ?,190974.66, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,12.0, Peru, <=50K
23.0, Private,129996.85, Assoc-voc,11.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,16.0, United-States, <=50K
20.0, Never-worked,50054.73, HS-grad,9.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
35.0, Private,163869.66, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Self-emp-inc,274584.28, Some-college,10.0, Separated, Exec-managerial, Unmarried, White, Female,0.0,0.0,50.0, Dominican-Republic, <=50K
21.0, Private,192036.83, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,30.0, Japan, <=50K
44.0, Private,33761.008, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1880.4299,50.0, United-States, >50K
27.0, Private,227417.17, 12th,8.0, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
28.0, Private,327795.1, 11th,7.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, ?,197095.5, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
32.61528, Private,378816.2, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
88.43842, ?,164459.48, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,1.000244, United-States, <=50K
40.0, Private,221223.3, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
23.0, ?,261228.44, Bachelors,13.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,3.7649, United-States, <=50K
19.0, State-gov,347164.38, 11th,7.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,18.0, United-States, <=50K
24.0, ?,149718.77, HS-grad,9.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,15.383724, United-States, <=50K
35.0, Private,169574.08, Assoc-voc,11.0, Divorced, Craft-repair, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Private,135356.84, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,12.0, United-States, <=50K
20.0, ?,200499.72, 11th,7.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
18.0, State-gov,99815.45, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
23.0, Self-emp-inc,175990.05, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,10.0, China, <=50K
27.0, Private,366894.44, Masters,14.0, Never-married, Exec-managerial, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
54.0, Self-emp-inc,154604.61, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
27.0, Private,274906.28, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K
31.0, Private,213338.9, HS-grad,9.0, Separated, Tech-support, Unmarried, White, Female,0.0,0.0,24.0, United-States, <=50K
28.0, Private,191426.7, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,30.0, United-States, <=50K
35.0, Self-emp-not-inc,116133.72, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,211093.11, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Local-gov,107892.58, Some-college,10.0, Never-married, Farming-fishing, Own-child, White, Female,0.0,0.0,1.709472, United-States, <=50K
23.0, Self-emp-inc,123607.305, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,20.0, Dominican-Republic, <=50K
21.0, ?,111046.98, Assoc-acdm,12.0, Never-married, ?, Own-child, White, Male,0.0,0.0,10.0, United-States, <=50K
64.0, Self-emp-not-inc,195821.34, HS-grad,9.0, Widowed, Other-service, Other-relative, White, Female,0.0,0.0,32.0, United-States, <=50K
17.0, Private,237170.69, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,23.75759, United-States, <=50K
19.0, Private,186666.6, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,6.0, United-States, <=50K
24.0, Federal-gov,80545.24, 12th,8.0, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0.0,0.0,40.0, United-States, <=50K
18.0, Private,25706.852, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,29.29829, United-States, <=50K
20.0, Private,312495.9, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Scotland, <=50K
49.0, Local-gov,129861.37, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,220057.67, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,4697.347,0.0,15.0, Puerto-Rico, <=50K
28.0, Private,123427.95, Some-college,10.0, Divorced, Sales, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
22.0, Self-emp-inc,414055.5, Some-college,10.0, Separated, Other-service, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,108538.75, Assoc-acdm,12.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
59.0, Private,182785.58, 11th,7.0, Divorced, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K
47.0, Local-gov,23829.238, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,14307.693,0.0,40.0, United-States, >50K
30.0, Self-emp-not-inc,45611.45, HS-grad,9.0, Separated, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,175296.61, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
22.0, State-gov,270932.5, 11th,7.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
18.848366, ?,114400.22, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,2.511046, United-States, <=50K
17.0, Private,124021.91, 11th,7.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,1.6184907, United-States, <=50K
43.0, ?,214654.27, 10th,6.0, Widowed, ?, Unmarried, White, Female,0.0,0.0,3.5246918, Dominican-Republic, <=50K
22.0, Local-gov,29185.906, Bachelors,13.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,99012.44, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
47.0, Private,174239.38, Assoc-acdm,12.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, ?,81189.78, 10th,6.0, Never-married, ?, Other-relative, Black, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,220162.94, Some-college,10.0, Never-married, Farming-fishing, Not-in-family, White, Female,0.0,1591.3743,20.0, United-States, <=50K
19.0, ?,285345.06, Bachelors,13.0, Never-married, ?, Own-child, White, Female,2208.4075,0.0,10.0, United-States, <=50K
21.0, Private,169209.38, Bachelors,13.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,200482.19, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,15.0, United-States, <=50K
18.0, State-gov,87464.36, 11th,7.0, Never-married, Farming-fishing, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
17.0, Private,203242.84, 12th,8.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,10.0, Philippines, <=50K
31.0, Private,117130.586, HS-grad,9.0, Married-civ-spouse, Sales, Other-relative, White, Female,0.0,0.0,35.0, United-States, <=50K
63.0, Self-emp-not-inc,287118.7, 9th,5.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
19.0, Private,110913.44, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
28.0, ?,133638.47, HS-grad,9.0, Married-civ-spouse, ?, Wife, White, Female,3308.0757,0.0,10.0, United-States, <=50K
32.0, Local-gov,144821.39, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Self-emp-not-inc,47023.195, HS-grad,9.0, Never-married, Protective-serv, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,114420.85, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,8.0, United-States, <=50K
34.0, Private,69381.54, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,410221.47, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,45.0, United-States, <=50K
