age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
22.0, Private,54737.0, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Private,112627.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,121871.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,189603.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,32.0, United-States, <=50K
52.0, Private,196423.0, HS-grad,9.0, Never-married, Exec-managerial, Unmarried, White, Male,0.0,1902.0,52.0, United-States, <=50K
48.0, Private,184420.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,43.0, United-States, <=50K
36.0, Local-gov,99171.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,185787.0, HS-grad,9.0, Separated, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,25.0, United-States, <=50K
28.0, Private,189964.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,60.0, United-States, <=50K
29.0, State-gov,70004.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,60.0, United-States, <=50K
40.0, Private,440486.0, Masters,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
26.0, Private,110356.0, HS-grad,9.0, Never-married, Craft-repair, Unmarried, White, Female,0.0,0.0,35.0, United-States, <=50K
45.0, Private,193562.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
32.0, Private,228846.0, Some-college,10.0, Separated, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
67.0, Private,78083.0, HS-grad,9.0, Widowed, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,48.0, United-States, <=50K
46.0, Private,191365.0, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,43.0, United-States, <=50K
44.0, Private,204363.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,358192.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013.0,0.0,60.0, United-States, >50K
35.0, Self-emp-not-inc,255415.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
30.0, Private,161767.0, Assoc-voc,11.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
34.0, Private,167950.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
20.0, Private,87851.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
50.0, State-gov,109962.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
45.0, Private,99168.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,65031.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, ?,189867.0, Some-college,10.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,10.0, United-States, <=50K
43.0, Private,250946.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1887.0,55.0, United-States, >50K
48.0, Local-gov,104427.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,1902.0,50.0, United-States, >50K
51.0, Federal-gov,160683.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,2467.0,99.0, United-States, >50K
23.0, Private,285163.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
56.0, Private,104489.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
33.0, Private,127770.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
40.0, Private,200999.0, 9th,5.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,50.0, United-States, <=50K
18.0, Private,153907.0, 10th,6.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Self-emp-not-inc,133947.0, 10th,6.0, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,35.0, United-States, <=50K
53.0, Private,141621.0, Prof-school,15.0, Separated, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,55.0, United-States, >50K
31.0, Private,41373.0, Some-college,10.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
49.0, Private,220245.0, Masters,14.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States, >50K
40.0, Self-emp-not-inc,225817.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
65.0, Private,192885.0, Masters,14.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, Italy, <=50K
56.0, Private,248908.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
18.0, Private,31301.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,4653.0,0.0,45.0, United-States, <=50K
74.0, ?,280707.0, 7th-8th,4.0, Married-civ-spouse, ?, Husband, White, Male,3942.0,0.0,40.0, United-States, >50K
45.0, Private,179865.0, HS-grad,9.0, Separated, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,392679.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
50.0, Self-emp-inc,86700.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,1977.0,40.0, United-States, >50K
32.0, Private,184116.0, 12th,7.0, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,50.0, China, <=50K
49.0, Private,179617.0, Prof-school,15.0, Divorced, Transport-moving, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
49.0, Private,216412.0, Masters,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
51.0, Private,312089.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,40.0, United-States, >50K
44.0, Self-emp-inc,180759.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, United-States, <=50K
47.0, Private,93676.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,1746.0,40.0, United-States, <=50K
27.0, Self-emp-inc,38697.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,37.0, ?, <=50K
31.0, Self-emp-not-inc,73915.0, HS-grad,9.0, Separated, Exec-managerial, Unmarried, Black, Female,0.0,0.0,20.0, United-States, <=50K
37.0, Private,236047.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, State-gov,149628.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,315884.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,157846.0, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,61.0, United-States, <=50K
20.0, ?,197641.0, Assoc-acdm,12.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
50.0, Private,98810.0, 10th,6.0, Divorced, Other-service, Other-relative, Black, Female,0.0,0.0,25.0, United-States, <=50K
30.0, Private,348298.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,262252.0, 5th-6th,3.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, Mexico, <=50K
34.0, Private,167471.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
33.0, Private,106797.0, Bachelors,13.0, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
48.0, Self-emp-not-inc,154180.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Federal-gov,191549.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States, >50K
41.0, Private,167755.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,9161.0,0.0,50.0, United-States, >50K
27.0, ?,150860.0, Bachelors,13.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
39.0, Federal-gov,118458.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,60.0, United-States, <=50K
27.0, Private,250138.0, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
22.0, Private,262997.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Local-gov,26942.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, Vietnam, <=50K
28.0, Private,194866.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
25.0, ?,306628.0, HS-grad,9.0, Married-spouse-absent, ?, Unmarried, White, Female,0.0,0.0,20.0, United-States, <=50K
29.0, Self-emp-not-inc,319694.0, Some-college,10.0, Separated, Craft-repair, Not-in-family, White, Female,0.0,0.0,50.0, Germany, <=50K
73.0, Self-emp-not-inc,197949.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,6.0, United-States, <=50K
37.0, Private,478489.0, Assoc-acdm,12.0, Divorced, Prof-specialty, Unmarried, White, Male,0.0,0.0,60.0, United-States, <=50K
26.0, Private,479658.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,15.0, United-States, <=50K
25.0, Private,170400.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Self-emp-inc,163218.0, Some-college,10.0, Separated, Sales, Not-in-family, White, Male,0.0,2842.0,50.0, United-States, <=50K
19.0, Private,142914.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
23.0, Private,162236.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0.0,0.0,35.0, United-States, <=50K
41.0, Private,182958.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
62.0, Federal-gov,208461.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
39.0, Federal-gov,163114.0, Some-college,10.0, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,35.0, Philippines, <=50K
43.0, Private,134789.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
32.0, Private,119381.0, HS-grad,9.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,104225.0, Assoc-voc,11.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Private,113975.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,382935.0, HS-grad,9.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, Mexico, <=50K
25.0, Private,215491.0, HS-grad,9.0, Married-spouse-absent, Handlers-cleaners, Own-child, White, Female,0.0,0.0,45.0, United-States, <=50K
44.0, Private,89262.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
62.0, Private,30623.0, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
67.0, Private,117478.0, 9th,5.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
49.0, Local-gov,35461.0, Doctorate,16.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,45.0, United-States, <=50K
31.0, Private,107542.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Private,128130.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,316124.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,14330.0,0.0,49.0, United-States, >50K
66.0, Private,105737.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
27.0, Private,257079.0, 10th,6.0, Separated, Farming-fishing, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Self-emp-inc,150020.0, Doctorate,16.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
17.0, ?,106037.0, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Private,430884.0, Some-college,10.0, Never-married, Craft-repair, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Federal-gov,201867.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
34.0, Private,161123.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
70.0, Self-emp-not-inc,228633.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
33.0, Private,278048.0, Assoc-acdm,12.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,239652.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
28.0, Private,349647.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K
24.0, Private,535042.0, 10th,6.0, Separated, Machine-op-inspct, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Local-gov,277508.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, >50K
41.0, Private,193329.0, 10th,6.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,48.0, United-States, >50K
39.0, Private,94212.0, 1st-4th,2.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,165237.0, HS-grad,9.0, Never-married, Transport-moving, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,169929.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
21.0, Private,219831.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Local-gov,31085.0, Bachelors,13.0, Separated, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
51.0, Private,65206.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,179509.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
62.0, Private,149620.0, 11th,7.0, Never-married, Sales, Other-relative, White, Female,0.0,0.0,30.0, United-States, <=50K
33.0, Private,121175.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
85.0, Private,124694.0, 9th,5.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,2.0, United-States, <=50K
25.0, Private,209010.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,1902.0,40.0, United-States, <=50K
43.0, Private,102222.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,60.0, United-States, >50K
42.0, Self-emp-not-inc,249457.0, 10th,6.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
40.0, Private,340499.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
27.0, Private,155567.0, Some-college,10.0, Separated, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,337864.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
26.0, Local-gov,466290.0, 10th,6.0, Never-married, Adm-clerical, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K
45.0, ?,31498.0, Bachelors,13.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,20.0, United-States, <=50K
45.0, Private,29515.0, HS-grad,9.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K
27.0, Private,160568.0, Assoc-voc,11.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,205276.0, 10th,6.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,1977.0,45.0, Thailand, <=50K
36.0, State-gov,367989.0, Masters,14.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,1977.0,40.0, United-States, >50K
39.0, Private,330577.0, 9th,5.0, Separated, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, Mexico, <=50K
34.0, Private,177740.0, 10th,6.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
49.0, Private,257333.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,50.0, United-States, >50K
24.0, Private,201766.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,59471.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
44.0, Federal-gov,175595.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
38.0, Private,272633.0, Assoc-voc,11.0, Married-spouse-absent, Other-service, Unmarried, White, Male,0.0,0.0,30.0, United-States, <=50K
31.0, Private,35489.0, Assoc-voc,11.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,18.0, United-States, <=50K
36.0, Private,433103.0, HS-grad,9.0, Separated, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Self-emp-not-inc,227932.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,198723.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
42.0, Local-gov,180969.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,154755.0, Bachelors,13.0, Never-married, Sales, Other-relative, White, Male,0.0,0.0,60.0, United-States, <=50K
39.0, Private,126004.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,194927.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
56.0, Private,243144.0, Bachelors,13.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
59.0, Self-emp-inc,117252.0, Prof-school,15.0, Divorced, Prof-specialty, Not-in-family, White, Male,99999.0,0.0,82.0, United-States, >50K
19.0, ?,107061.0, Some-college,10.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,20.0, United-States, <=50K
45.0, Private,197273.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K
38.0, Local-gov,155084.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Male,7688.0,0.0,40.0, United-States, >50K
33.0, Private,27883.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,287416.0, 1st-4th,2.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
59.0, Local-gov,189652.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,22.0, United-States, >50K
26.0, Private,113537.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
53.0, Local-gov,193024.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
39.0, Private,407995.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,48.0, United-States, >50K
27.0, Private,166310.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,201778.0, Some-college,10.0, Never-married, Exec-managerial, Own-child, Black, Female,0.0,0.0,50.0, United-States, <=50K
70.0, Private,171944.0, HS-grad,9.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,20.0, United-States, >50K
58.0, Private,205037.0, Assoc-voc,11.0, Widowed, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
35.0, Private,280312.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
35.0, Federal-gov,200028.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
74.0, Private,193765.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, Honduras, <=50K
39.0, Private,330281.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, Ecuador, <=50K
26.0, Private,175539.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,3370.0,0.0,50.0, United-States, <=50K
40.0, Private,169107.0, 11th,7.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,25257.0, 12th,8.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
52.0, Private,287182.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,212956.0, Bachelors,13.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K
29.0, Private,186088.0, HS-grad,9.0, Divorced, Prof-specialty, Own-child, White, Male,0.0,0.0,98.0, United-States, <=50K
42.0, Private,27810.0, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
46.0, Private,143059.0, Some-college,10.0, Separated, Sales, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
63.0, Private,205568.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K
