age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
42.0, Local-gov,175829.83, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
33.0, Private,181807.81, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
58.0, Local-gov,126561.984, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
48.0, Private,300761.66, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
17.0, Private,335664.44, 10th,6.0, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,30.0, United-States, <=50K
75.73002, Federal-gov,31084.1, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
22.0, Private,189480.6, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Self-emp-not-inc,269840.72, Doctorate,16.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
55.0, Private,272334.16, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,175934.36, Assoc-acdm,12.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
27.0, Private,225931.27, HS-grad,9.0, Never-married, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
45.0, Federal-gov,156446.48, Assoc-voc,11.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
45.0, Private,122223.23, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Germany, <=50K
46.0, State-gov,167174.95, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Private,378879.3, 12th,8.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Private,245500.6, 7th-8th,4.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,177815.61, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,346294.8, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,218247.5, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,16.0, United-States, <=50K
38.0, Private,253210.94, Some-college,10.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Self-emp-not-inc,190520.23, HS-grad,9.0, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,53904.74, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
57.0, Private,118626.88, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
54.0, Private,263868.12, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,11.185933, United-States, <=50K
28.0, ?,391748.06, Masters,14.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
55.0, Private,172265.27, 12th,8.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,77.430374, United-States, <=50K
24.0, Local-gov,115819.73, HS-grad,9.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Local-gov,185338.78, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
37.0, Private,200383.48, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
66.0, Self-emp-not-inc,83751.4, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,25.0, United-States, <=50K
38.0, Private,356554.75, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Federal-gov,575180.44, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,223148.97, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,48.0, United-States, <=50K
62.0, Private,42950.984, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
79.45241, Self-emp-not-inc,161991.56, 7th-8th,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K
52.0, State-gov,141771.98, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48.5188, United-States, >50K
48.0, Private,182169.66, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
27.0, Private,249146.62, 12th,7.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
28.0, Private,148939.64, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,35.0, United-States, <=50K
72.78931, Private,233856.16, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,16.0, United-States, <=50K
22.0, Private,107471.375, HS-grad,9.0, Divorced, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
54.0, ?,139733.3, HS-grad,9.0, Widowed, ?, Unmarried, Black, Female,0.0,0.0,35.0, United-States, <=50K
53.59175, Local-gov,172333.31, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,51.86417, United-States, >50K
40.0, State-gov,251780.62, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
33.0, Private,175813.62, 10th,6.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,177212.78, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, ?, <=50K
36.0, ?,205436.33, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,42.0, United-States, >50K
33.0, Self-emp-not-inc,201098.2, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,308704.47, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
47.0, Private,132574.8, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K
80.802864, Private,56740.113, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,25.0, United-States, <=50K
36.0, Private,158430.12, 5th-6th,3.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K
21.0, Private,36387.945, Some-college,10.0, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0.0,0.0,15.0, Philippines, <=50K
25.0, Private,466502.7, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Local-gov,410797.84, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,326684.56, HS-grad,9.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, Jamaica, <=50K
48.0, State-gov,152072.38, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
52.0, Self-emp-not-inc,121778.73, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,259546.03, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, >50K
39.0, Private,144408.16, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, ?,27868.91, HS-grad,9.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
41.690514, Self-emp-inc,343726.72, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,183712.86, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
48.0, Private,23187.658, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,40.0, United-States, >50K
55.0, Private,83968.055, 9th,5.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
49.0, Private,178552.66, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
51.0, Private,149354.98, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,15.0, United-States, <=50K
41.0, Private,318341.06, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,50.0, United-States, >50K
28.0, State-gov,491206.03, Assoc-acdm,12.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K
21.0, Local-gov,267018.9, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
63.0, Self-emp-not-inc,274089.4, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, Canada, >50K
28.0, Local-gov,184750.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,193750.73, Assoc-acdm,12.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
36.0, Private,188559.88, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,236359.86, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,111277.83, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1887.0,55.0, United-States, >50K
30.0, Local-gov,486406.7, HS-grad,9.0, Never-married, Sales, Unmarried, Black, Female,1713.4275,0.0,40.0, United-States, <=50K
46.755707, Private,158193.69, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Male,15024.0,0.0,54.248756, United-States, >50K
21.0, Private,57548.88, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,384006.1, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,117262.99, Some-college,10.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,203708.36, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
21.0, Private,189384.61, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Self-emp-not-inc,200480.53, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
40.0, Private,202964.69, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
49.0, Private,171112.06, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K
23.0, Private,219153.78, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K
30.0, Private,362280.75, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
41.0, Self-emp-not-inc,190047.64, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
21.0, Private,102971.92, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,39.259327, United-States, <=50K
28.0, Private,337539.47, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
30.0, Private,181828.4, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
22.0, Private,297825.72, Some-college,10.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,16.0, United-States, <=50K
36.0, Self-emp-not-inc,191340.23, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
24.0, Private,407223.22, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,274799.16, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,336938.62, Assoc-acdm,12.0, Never-married, Tech-support, Not-in-family, White, Male,5178.0,0.0,40.0, United-States, >50K
35.003883, Private,55948.07, Assoc-voc,11.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Self-emp-not-inc,395465.22, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,15.0, United-States, <=50K
34.0, Private,436170.38, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
30.0, Private,48611.855, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
49.0, Private,312213.16, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.646378, Private,281778.6, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,378882.72, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,157886.84, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,55.0, United-States, <=50K
32.0, Private,169921.98, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,183784.36, HS-grad,9.0, Divorced, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
76.07854, Private,124061.516, HS-grad,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,20.0, United-States, <=50K
57.926655, ?,165585.61, 11th,7.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
26.0, Private,149184.39, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1902.0,50.0, United-States, >50K
42.0, Private,192172.02, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
24.0, Private,379583.34, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K
89.06507, Private,179333.98, Some-college,10.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
46.0, Local-gov,162980.8, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
37.0, Private,209167.14, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
44.0, Private,124710.484, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
39.0, Private,170402.86, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,211292.83, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,32.60654, United-States, <=50K
29.0, Private,193308.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
27.0, Private,236108.2, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0.0,0.0,35.0, United-States, <=50K
49.0, Local-gov,218090.97, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
60.0, Private,161221.66, 10th,6.0, Divorced, Adm-clerical, Own-child, Black, Male,0.0,0.0,45.0, United-States, <=50K
28.0, Private,379415.88, HS-grad,9.0, Widowed, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Private,273481.44, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,70231.945, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
34.0, Private,162285.28, HS-grad,9.0, Separated, Adm-clerical, Not-in-family, White, Male,0.0,0.0,36.0, United-States, <=50K
29.0, Private,203880.17, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,44.0, United-States, <=50K
52.0, Private,112803.31, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,2884.8232,0.0,40.0, United-States, <=50K
34.357155, Private,164173.06, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
41.0, Private,183256.28, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1592.0668,40.0, United-States, >50K
23.0, State-gov,23425.205, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,32.0, United-States, <=50K
56.0, Private,151244.98, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,46.0, United-States, <=50K
38.0, Local-gov,371979.62, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,2284.9968,35.0, United-States, <=50K
50.0, Private,84871.6, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,20.0, United-States, <=50K
22.0, Private,404131.3, 11th,7.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
60.0, Without-pay,148897.73, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,16.50705, United-States, <=50K
46.0, Private,201483.08, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,2839.0525,0.0,36.0, United-States, <=50K
37.0, Private,165488.02, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
50.0, Private,124747.02, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,226051.17, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,378145.2, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
18.003675, ?,204628.47, Some-college,10.0, Never-married, ?, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
52.18746, Private,158342.78, Some-college,10.0, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, >50K
62.0, Private,159587.92, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,182988.3, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Private,174483.03, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013.0,0.0,40.0, United-States, >50K
45.0, Local-gov,199600.25, Assoc-acdm,12.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K
23.0, Self-emp-not-inc,96034.65, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,180988.98, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
18.0, Private,191279.14, 11th,7.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
42.0, State-gov,274094.5, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,133847.16, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
32.0, Private,100670.414, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,48.0, United-States, <=50K
30.0, Private,56004.83, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, ?, >50K
25.0, Federal-gov,34491.5, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
35.0, Private,221114.05, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,234912.23, Some-college,10.0, Never-married, Sales, Own-child, White, Male,3325.0,0.0,25.0, United-States, <=50K
42.0, Private,191641.44, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,186221.27, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,32.0, United-States, <=50K
53.0, Private,162899.9, HS-grad,9.0, Widowed, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
38.0, Private,354757.4, Bachelors,13.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,32.0, United-States, <=50K
22.0, Private,166197.62, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,5178.0,0.0,40.0, United-States, <=50K
49.0, Private,69851.78, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,55.0, United-States, >50K
20.0, Private,629070.3, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,13.735966, United-States, <=50K
50.0, Self-emp-not-inc,108914.9, Masters,14.0, Separated, Prof-specialty, Not-in-family, White, Female,0.0,0.0,15.0, United-States, <=50K
37.0, Local-gov,151411.98, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,10150.609,0.0,48.0, United-States, >50K
50.0, Self-emp-inc,153119.83, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,41.085987, United-States, <=50K
41.0, Private,187965.98, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,54.15014, United-States, <=50K
19.0, Private,117946.56, 11th,7.0, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,35.0, United-States, <=50K
24.0, Private,115105.23, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,20.0, United-States, <=50K
35.0, Private,185338.61, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,7760.3794,0.0,56.0, United-States, >50K
22.0, Private,27539.484, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,56654.625, Prof-school,15.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, >50K
64.0, Self-emp-inc,124105.99, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,52.0, United-States, >50K
45.0, Private,182780.97, HS-grad,9.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,45.0, United-States, <=50K
26.0, Private,182797.53, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
44.484924, Private,212115.19, HS-grad,9.0, Never-married, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,30.0, United-States, <=50K
22.0, Private,119935.08, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,60.0, United-States, <=50K
29.0, Private,1062600.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Female,1168.8385,0.0,40.0, United-States, <=50K
33.0, ?,176250.05, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
56.230152, ?,180636.69, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,1743.5397,60.0, United-States, <=50K
42.0, Private,160649.08, Masters,14.0, Never-married, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Private,219559.5, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,305261.44, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Female,484.23383,0.0,32.0, United-States, <=50K
46.0, Private,117597.414, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,52.0, ?, >50K
63.0, Private,177244.83, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298.0,0.0,40.0, United-States, >50K
