age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
36.0, Local-gov,130765.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
20.0, Private,28274.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,17.0, United-States, <=50K
35.0, Federal-gov,40131.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K
17.0, Private,102804.0, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,4.0, United-States, <=50K
23.0, Private,55554.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Self-emp-inc,151466.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,30.0, United-States, <=50K
25.0, State-gov,198223.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,38.0, United-States, <=50K
23.0, Private,22602.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0.0,0.0,5.0, United-States, <=50K
24.0, Private,183157.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, Dominican-Republic, <=50K
24.0, Private,249622.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
17.0, Private,35910.0, 11th,7.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
23.0, Private,124934.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,45.0, United-States, <=50K
32.0, Private,52213.0, Assoc-acdm,12.0, Divorced, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,3103.0,0.0,40.0, United-States, <=50K
18.0, Private,372482.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
18.0, Local-gov,167053.0, HS-grad,9.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,245913.0, Bachelors,13.0, Never-married, Exec-managerial, Other-relative, Black, Male,14110.0,0.0,30.0, United-States, >50K
26.0, Private,172605.0, 12th,8.0, Divorced, Handlers-cleaners, Unmarried, Other, Female,0.0,0.0,30.0, Dominican-Republic, <=50K
19.0, Private,344619.0, Assoc-acdm,12.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
55.0, Self-emp-not-inc,24409.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, Japan, >50K
24.0, Private,28173.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,34.0, United-States, <=50K
25.0, Private,180811.0, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,25.0, ?, <=50K
17.0, ?,109827.0, Some-college,10.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,1.0, United-States, <=50K
20.0, Private,117706.0, Prof-school,15.0, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,20.0, India, <=50K
26.0, Private,208950.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,10.0, United-States, <=50K
24.0, Private,259561.0, Bachelors,13.0, Never-married, Prof-specialty, Unmarried, Black, Female,0.0,1977.0,40.0, United-States, <=50K
30.0, Private,99129.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
52.0, ?,137581.0, Some-college,10.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,10.0, United-States, <=50K
19.0, ?,40732.0, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
20.0, Self-emp-not-inc,44463.0, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,10.0, United-States, <=50K
17.0, ?,143446.0, Some-college,10.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,1.0, United-States, <=50K
62.0, Private,168477.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
28.0, Private,35546.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,45.0, United-States, >50K
32.0, Self-emp-not-inc,154364.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
34.0, Self-emp-inc,114467.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,70.0, Columbia, <=50K
33.0, Private,121145.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, Haiti, <=50K
20.0, Private,100537.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
42.0, Private,58330.0, Bachelors,13.0, Separated, Other-service, Not-in-family, White, Female,7013.0,0.0,40.0, United-States, <=50K
30.0, Private,196429.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
20.0, Private,666423.0, 5th-6th,3.0, Separated, Other-service, Not-in-family, White, Male,0.0,0.0,38.0, Mexico, <=50K
29.0, Private,305789.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Wife, White, Female,0.0,0.0,1.0, Mexico, <=50K
19.0, ?,552538.0, Bachelors,13.0, Never-married, ?, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
22.0, Private,246056.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, ?,77940.0, HS-grad,9.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,35.0, Thailand, <=50K
19.0, Private,176839.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
17.0, Private,122244.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
20.0, Private,98269.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,9.0, United-States, <=50K
28.0, Local-gov,234625.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, State-gov,175602.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,1609.0,40.0, United-States, <=50K
40.0, Private,187498.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
20.0, Self-emp-not-inc,33010.0, Assoc-acdm,12.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,30.0, United-States, <=50K
18.0, Private,27811.0, 10th,6.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,157475.0, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
23.0, Private,192279.0, Bachelors,13.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,5.0, United-States, <=50K
32.0, Private,160574.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
26.0, Private,223178.0, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
19.0, Private,53404.0, 11th,7.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,30.0, Puerto-Rico, <=50K
20.0, Local-gov,57350.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,196196.0, Some-college,10.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,12.0, United-States, <=50K
19.0, Private,55533.0, 10th,6.0, Never-married, Sales, Other-relative, White, Female,0.0,0.0,35.0, United-States, <=50K
34.0, Private,326759.0, HS-grad,9.0, Separated, Adm-clerical, Unmarried, Black, Female,0.0,0.0,32.0, United-States, <=50K
28.0, Private,84430.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,37831.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,15.0, United-States, <=50K
19.0, Private,231371.0, 11th,7.0, Widowed, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,35.0, United-States, <=50K
17.0, Private,284772.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
44.0, ?,120600.0, 5th-6th,3.0, Married-civ-spouse, ?, Other-relative, White, Male,0.0,0.0,24.0, United-States, <=50K
29.0, Private,196841.0, Masters,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Female,0.0,0.0,3.0, Germany, <=50K
17.0, Private,142332.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,12.0, United-States, <=50K
24.0, Private,128577.0, Bachelors,13.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,2002.0,40.0, United-States, <=50K
21.0, Private,198641.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, Dominican-Republic, <=50K
36.0, Private,185475.0, 10th,6.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,39.0, Canada, <=50K
28.0, Private,154864.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
17.0, Private,147012.0, 11th,7.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,8.0, United-States, <=50K
23.0, Local-gov,253893.0, Assoc-acdm,12.0, Separated, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Local-gov,447973.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
31.0, Private,208312.0, 5th-6th,3.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, Laos, <=50K
22.0, Private,425921.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
27.0, Local-gov,297722.0, Some-college,10.0, Divorced, Protective-serv, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Self-emp-not-inc,181048.0, Bachelors,13.0, Never-married, Other-service, Own-child, White, Female,5178.0,0.0,12.0, United-States, >50K
24.0, Self-emp-inc,113620.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, Dominican-Republic, <=50K
27.0, ?,215802.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K
18.0, State-gov,29005.0, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,2.0, United-States, <=50K
34.0, Private,73492.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines, <=50K
17.0, Private,289923.0, 11th,7.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,7.0, United-States, <=50K
28.0, Private,223211.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,37.0, United-States, <=50K
18.0, Private,198738.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,4.0, United-States, <=50K
25.0, Self-emp-not-inc,197360.0, 11th,7.0, Married-civ-spouse, Adm-clerical, Husband, White, Female,0.0,0.0,15.0, United-States, <=50K
18.0, Private,447373.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,7.0, United-States, <=50K
25.0, ?,274928.0, Assoc-acdm,11.0, Married-civ-spouse, ?, Husband, White, Male,4736.0,0.0,40.0, United-States, >50K
42.0, Self-emp-inc,230699.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,2388.0,40.0, United-States, >50K
19.0, Private,174984.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,6.0, United-States, <=50K
29.0, Private,390395.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,28.0, United-States, <=50K
21.0, Private,178019.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,13.0, Mexico, <=50K
17.0, Private,230363.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,24.0, United-States, <=50K
26.0, Private,124689.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,180089.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, Other, Male,0.0,0.0,35.0, El-Salvador, <=50K
31.0, Private,68972.0, HS-grad,9.0, Separated, Farming-fishing, Own-child, White, Female,0.0,0.0,10.0, United-States, <=50K
19.0, Private,107667.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,6.0, United-States, <=50K
31.0, Private,181059.0, Masters,14.0, Separated, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,553009.0, 1st-4th,2.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,20.0, Cuba, <=50K
31.0, Private,111500.0, Preschool,1.0, Separated, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,1139768.0, 9th,5.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,949.0,24.0, Mexico, <=50K
23.0, Private,51943.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,32.0, United-States, <=50K
19.0, ?,211162.0, HS-grad,9.0, Never-married, ?, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
23.0, ?,190975.0, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,12.0, Peru, <=50K
23.0, Private,129997.0, Assoc-voc,11.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,16.0, United-States, <=50K
20.0, Never-worked,50055.0, HS-grad,9.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
35.0, Private,163870.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Self-emp-inc,274584.0, Some-college,10.0, Separated, Exec-managerial, Unmarried, White, Female,0.0,0.0,50.0, Dominican-Republic, <=50K
21.0, Private,192037.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,30.0, Japan, <=50K
44.0, Private,33761.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1880.0,50.0, United-States, >50K
27.0, Private,227417.0, 12th,8.0, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
28.0, Private,327795.0, 11th,7.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, ?,197096.0, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
33.0, Private,378816.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
88.0, ?,164459.0, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,1.0, United-States, <=50K
40.0, Private,221223.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
23.0, ?,261228.0, Bachelors,13.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,4.0, United-States, <=50K
19.0, State-gov,347164.0, 11th,7.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,18.0, United-States, <=50K
24.0, ?,149719.0, HS-grad,9.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,15.0, United-States, <=50K
35.0, Private,169574.0, Assoc-voc,11.0, Divorced, Craft-repair, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Private,135357.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,12.0, United-States, <=50K
20.0, ?,200500.0, 11th,7.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
18.0, State-gov,99815.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
23.0, Self-emp-inc,175990.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,10.0, China, <=50K
27.0, Private,366894.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
54.0, Self-emp-inc,154605.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
27.0, Private,274906.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K
31.0, Private,213339.0, HS-grad,9.0, Separated, Tech-support, Unmarried, White, Female,0.0,0.0,24.0, United-States, <=50K
28.0, Private,191427.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,30.0, United-States, <=50K
35.0, Self-emp-not-inc,116134.0, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,211093.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Local-gov,107893.0, Some-college,10.0, Never-married, Farming-fishing, Own-child, White, Female,0.0,0.0,2.0, United-States, <=50K
23.0, Self-emp-inc,123607.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,20.0, Dominican-Republic, <=50K
21.0, ?,111047.0, Assoc-acdm,12.0, Never-married, ?, Own-child, White, Male,0.0,0.0,10.0, United-States, <=50K
64.0, Self-emp-not-inc,195821.0, HS-grad,9.0, Widowed, Other-service, Other-relative, White, Female,0.0,0.0,32.0, United-States, <=50K
17.0, Private,237171.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,24.0, United-States, <=50K
19.0, Private,186667.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,6.0, United-States, <=50K
24.0, Federal-gov,80545.0, 12th,8.0, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0.0,0.0,40.0, United-States, <=50K
18.0, Private,25707.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,29.0, United-States, <=50K
20.0, Private,312496.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Scotland, <=50K
49.0, Local-gov,129861.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,220058.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,4697.0,0.0,15.0, Puerto-Rico, <=50K
28.0, Private,123428.0, Some-college,10.0, Divorced, Sales, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
22.0, Self-emp-inc,414056.0, Some-college,10.0, Separated, Other-service, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,108539.0, Assoc-acdm,12.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
59.0, Private,182786.0, 11th,7.0, Divorced, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K
47.0, Local-gov,23829.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,14308.0,0.0,40.0, United-States, >50K
30.0, Self-emp-not-inc,45611.0, HS-grad,9.0, Separated, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,175297.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
22.0, State-gov,270932.0, 11th,7.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
19.0, ?,114400.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,3.0, United-States, <=50K
17.0, Private,124022.0, 11th,7.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,2.0, United-States, <=50K
43.0, ?,214654.0, 10th,6.0, Widowed, ?, Unmarried, White, Female,0.0,0.0,4.0, Dominican-Republic, <=50K
22.0, Local-gov,29186.0, Bachelors,13.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,99012.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
47.0, Private,174239.0, Assoc-acdm,12.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, ?,81190.0, 10th,6.0, Never-married, ?, Other-relative, Black, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,220163.0, Some-college,10.0, Never-married, Farming-fishing, Not-in-family, White, Female,0.0,1591.0,20.0, United-States, <=50K
19.0, ?,285345.0, Bachelors,13.0, Never-married, ?, Own-child, White, Female,2208.0,0.0,10.0, United-States, <=50K
21.0, Private,169209.0, Bachelors,13.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,200482.0, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,15.0, United-States, <=50K
18.0, State-gov,87464.0, 11th,7.0, Never-married, Farming-fishing, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
17.0, Private,203243.0, 12th,8.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,10.0, Philippines, <=50K
31.0, Private,117131.0, HS-grad,9.0, Married-civ-spouse, Sales, Other-relative, White, Female,0.0,0.0,35.0, United-States, <=50K
63.0, Self-emp-not-inc,287119.0, 9th,5.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
19.0, Private,110913.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
28.0, ?,133638.0, HS-grad,9.0, Married-civ-spouse, ?, Wife, White, Female,3308.0,0.0,10.0, United-States, <=50K
32.0, Local-gov,144821.0, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Self-emp-not-inc,47023.0, HS-grad,9.0, Never-married, Protective-serv, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,114421.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,8.0, United-States, <=50K
34.0, Private,69382.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,410221.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,45.0, United-States, <=50K
17.0, Private,52284.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,12.0, United-States, <=50K
