age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
34.0, Private,167470.78, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
33.0, Private,106796.586, Bachelors,13.0, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
48.0, Self-emp-not-inc,154180.05, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Federal-gov,191549.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States, >50K
41.13744, Private,167754.97, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,9161.255,0.0,50.0, United-States, >50K
27.0, ?,150859.7, Bachelors,13.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
39.0, Federal-gov,118458.164, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,60.0, United-States, <=50K
27.0, Private,250137.83, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
22.0, Private,262996.53, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Local-gov,26942.467, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, Vietnam, <=50K
28.0, Private,194866.03, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
25.158081, ?,306628.38, HS-grad,9.0, Married-spouse-absent, ?, Unmarried, White, Female,0.0,0.0,20.0, United-States, <=50K
29.0, Self-emp-not-inc,319693.62, Some-college,10.0, Separated, Craft-repair, Not-in-family, White, Female,0.0,0.0,50.0, Germany, <=50K
73.0, Self-emp-not-inc,197949.12, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,5.5322423, United-States, <=50K
37.0, Private,478488.53, Assoc-acdm,12.0, Divorced, Prof-specialty, Unmarried, White, Male,0.0,0.0,60.0, United-States, <=50K
26.0, Private,479657.97, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,15.0, United-States, <=50K
25.0, Private,170399.83, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Self-emp-inc,163218.42, Some-college,10.0, Separated, Sales, Not-in-family, White, Male,0.0,2841.6594,50.0, United-States, <=50K
19.0, Private,142913.81, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
23.0, Private,162236.25, Some-college,10.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0.0,0.0,35.0, United-States, <=50K
41.0, Private,182957.92, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,43.83021, United-States, <=50K
62.0, Federal-gov,208460.86, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
39.0, Federal-gov,163113.75, Some-college,10.0, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,35.0, Philippines, <=50K
43.0, Private,134788.52, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
32.0, Private,119380.8, HS-grad,9.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,104225.08, Assoc-voc,11.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Private,113975.02, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,382935.28, HS-grad,9.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, Mexico, <=50K
25.0, Private,215491.08, HS-grad,9.0, Married-spouse-absent, Handlers-cleaners, Own-child, White, Female,0.0,0.0,45.0, United-States, <=50K
44.0, Private,89261.85, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
62.0, Private,30623.084, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
67.0, Private,117478.22, 9th,5.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
49.0, Local-gov,35460.51, Doctorate,16.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,45.0, United-States, <=50K
31.0, Private,107542.445, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Private,128130.46, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
40.03872, Private,316124.47, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,14329.747,0.0,48.79281, United-States, >50K
66.0, Private,105736.51, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
27.0, Private,257078.69, 10th,6.0, Separated, Farming-fishing, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Self-emp-inc,150019.78, Doctorate,16.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
17.0, ?,106036.64, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Private,430884.06, Some-college,10.0, Never-married, Craft-repair, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Federal-gov,201867.28, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
34.0, Private,161123.22, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
70.0, Self-emp-not-inc,228632.86, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
33.0, Private,278047.62, Assoc-acdm,12.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,239651.86, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
28.0, Private,349646.94, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K
24.0, Private,535041.94, 10th,6.0, Separated, Machine-op-inspct, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Local-gov,277508.25, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, >50K
41.0, Private,193329.19, 10th,6.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,48.0, United-States, >50K
39.40457, Private,94212.4, 1st-4th,2.317708, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
36.353756, Private,165236.7, HS-grad,9.0, Never-married, Transport-moving, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,169928.97, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
21.0, Private,219830.86, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Local-gov,31085.262, Bachelors,13.0, Separated, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
51.0, Private,65206.402, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,179509.33, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
62.0, Private,149619.77, 11th,7.0, Never-married, Sales, Other-relative, White, Female,0.0,0.0,30.0, United-States, <=50K
33.0, Private,121175.055, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
85.45444, Private,124694.14, 9th,5.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,1.7443452, United-States, <=50K
25.0, Private,209010.11, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,1902.0,40.0, United-States, <=50K
43.0, Private,102221.98, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,60.0, United-States, >50K
42.0, Self-emp-not-inc,249456.73, 10th,6.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
40.0, Private,340499.1, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
27.0, Private,155567.27, Some-college,10.0, Separated, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,337864.34, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
26.0, Local-gov,466290.0, 10th,6.0, Never-married, Adm-clerical, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K
45.0, ?,31498.049, Bachelors,13.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,20.0, United-States, <=50K
45.402336, Private,29515.42, HS-grad,9.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K
27.0, Private,160567.8, Assoc-voc,11.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
22.55506, Private,205275.67, 10th,6.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,1976.5253,45.0, Thailand, <=50K
36.016544, State-gov,367988.66, Masters,14.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,1977.0,40.0, United-States, >50K
39.0, Private,330576.94, 9th,5.0, Separated, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, Mexico, <=50K
34.0, Private,177740.34, 10th,6.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
49.0, Private,257332.62, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,50.0, United-States, >50K
24.0, Private,201765.55, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,59471.055, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
44.0, Federal-gov,175594.98, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
38.0, Private,272632.7, Assoc-voc,11.0, Married-spouse-absent, Other-service, Unmarried, White, Male,0.0,0.0,30.0, United-States, <=50K
31.0, Private,35488.508, Assoc-voc,11.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,17.678772, United-States, <=50K
36.0, Private,433102.84, HS-grad,9.0, Separated, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Self-emp-not-inc,227931.97, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,198723.25, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
42.0, Local-gov,180969.45, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,154754.77, Bachelors,13.0, Never-married, Sales, Other-relative, White, Male,0.0,0.0,60.0, United-States, <=50K
39.0, Private,126003.875, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,194927.45, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
56.0, Private,243143.69, Bachelors,13.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
59.0, Self-emp-inc,117252.055, Prof-school,15.0, Divorced, Prof-specialty, Not-in-family, White, Male,99999.0,0.0,81.92166, United-States, >50K
19.0, ?,107061.164, Some-college,10.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,20.0, United-States, <=50K
45.0, Private,197272.84, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K
38.0, Local-gov,155084.22, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Male,7688.0,0.0,40.0, United-States, >50K
33.0, Private,27883.424, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,287415.78, 1st-4th,2.4350069, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
59.0, Local-gov,189652.48, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,22.432886, United-States, >50K
26.0, Private,113536.71, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
53.0, Local-gov,193023.55, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
39.0, Private,407994.6, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,48.0, United-States, >50K
27.0, Private,166310.17, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.764055, Private,201778.39, Some-college,10.0, Never-married, Exec-managerial, Own-child, Black, Female,0.0,0.0,50.0, United-States, <=50K
69.74262, Private,171944.2, HS-grad,9.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,20.0, United-States, >50K
58.0, Private,205036.6, Assoc-voc,11.0, Widowed, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
35.0, Private,280312.5, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
35.0, Federal-gov,200028.45, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
73.77117, Private,193764.56, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, Honduras, <=50K
39.0, Private,330281.34, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, Ecuador, <=50K
26.0, Private,175539.23, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,3369.9353,0.0,50.0, United-States, <=50K
40.0, Private,169107.44, 11th,7.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,25256.709, 12th,8.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
52.0, Private,287181.7, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,212956.34, Bachelors,13.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K
29.0, Private,186088.19, HS-grad,9.0, Divorced, Prof-specialty, Own-child, White, Male,0.0,0.0,98.12798, United-States, <=50K
42.0, Private,27809.791, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
46.452675, Private,143058.72, Some-college,10.0, Separated, Sales, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
